#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop
",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop,Date
,"
Asia
",214177844,34109.0,1535995.0,199.0,198776221.0,42580.0,13865628.0,15540.0,,,,,,Asia,,,,,,,2023-02-24
,"
North America
",124454659,13166.0,1609910.0,100.0,119688106.0,39469.0,3156643.0,7752.0,,,,,,North America,,,,,,,2023-02-24
,"
Europe
",246116716,51474.0,2016321.0,223.0,241707445.0,28487.0,2392950.0,6461.0,,,,,,Europe,,,,,,,2023-02-24
,"
South America
",67966089,15202.0,1350361.0,141.0,66204615.0,7649.0,411113.0,10195.0,,,,,,South America,,,,,,,2023-02-24
,"
Oceania
",13987191,2961.0,26076.0,16.0,13826284.0,2416.0,134831.0,64.0,,,,,,Australia/Oceania,,,,,,,2023-02-24
,"
Africa
",12791178,424.0,258576.0,,12074525.0,101.0,458077.0,547.0,,,,,,Africa,,,,,,,2023-02-24
,"

",721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-02-24
86.0,Palestine,621008,,5404.0,,615445.0,,159.0,17.0,116173.0,1011.0,3078533.0,"575,907",5345541.0,Asia,9.0,989.0,2.0,,,30.0,2023-03-07
87.0,Estonia,615423,305.0,2946.0,6.0,524990.0,,87487.0,5.0,465556.0,2229.0,3679061.0,"2,783,140",1321910.0,Europe,2.0,449.0,0.0,2310.0,5.0,66182.0,2023-03-07
88.0,Moldova,607450,,11988.0,,504142.0,,91320.0,49.0,151364.0,2987.0,3216305.0,"801,437",4013171.0,Europe,7.0,335.0,1.0,,,22755.0,2023-03-07
89.0,Venezuela,552157,3.0,5854.0,,545924.0,3.0,379.0,36.0,18866.0,200.0,3359014.0,"114,771",29266991.0,South America,53.0,4999.0,9.0,1.0,,13.0,2023-03-07
90.0,Egypt,515698,,24613.0,,442182.0,,48903.0,122.0,4858.0,232.0,3693367.0,"34,792",106156692.0,Africa,206.0,4313.0,29.0,,,461.0,2023-03-07
91.0,Libya,507187,,6437.0,,500737.0,,13.0,,72036.0,914.0,2483812.0,"352,777",7040745.0,Africa,14.0,1094.0,3.0,,,2.0,2023-03-07
92.0,Ethiopia,500085,25.0,7572.0,,487343.0,27.0,5170.0,1.0,4139.0,63.0,5495411.0,"45,487",120812698.0,Africa,242.0,15955.0,22.0,2.0,,43.0,2023-03-07
93.0,Qatar,494868,131.0,688.0,,493729.0,89.0,451.0,35.0,166068.0,231.0,4065369.0,"1,364,257",2979915.0,Asia,6.0,4331.0,1.0,440.0,,151.0,2023-03-07
94.0,Réunion,486588,,921.0,,418572.0,,67095.0,10.0,535854.0,1014.0,1603660.0,"1,766,027",908061.0,Africa,2.0,986.0,1.0,,,73888.0,2023-03-07
95.0,Honduras,472250,31.0,11111.0,,,,,105.0,46203.0,1087.0,1635967.0,"160,056",10221247.0,North America,22.0,920.0,6.0,30.0,,32148.0,2023-03-07
96.0,Armenia,446819,,8721.0,,435162.0,,2936.0,,150345.0,2934.0,3242901.0,"1,091,164",2971966.0,Asia,7.0,341.0,1.0,,,988.0,2023-03-07
97.0,Bosnia and Herzegovina,401636,,16279.0,,379084.0,,6273.0,,123606.0,5010.0,1884721.0,"580,036",3249317.0,Europe,8.0,200.0,2.0,,,1931.0,2023-03-07
98.0,Oman,399449,,4628.0,,384669.0,,10152.0,2.0,75028.0,869.0,25000000.0,"4,695,724",5323993.0,Asia,13.0,1150.0,0.0,,,1907.0,2023-03-07
99.0,North Macedonia,346852,,9662.0,,337068.0,,122.0,,166651.0,4642.0,2226216.0,"1,069,626",2081304.0,Europe,6.0,215.0,1.0,,,59.0,2023-03-07
100.0,Zambia,343135,,4057.0,,338854.0,,224.0,,17624.0,208.0,3943335.0,"202,531",19470234.0,Africa,57.0,4799.0,5.0,,,12.0,2023-03-07
101.0,Kenya,342932,13.0,5688.0,,337220.0,4.0,24.0,1.0,6100.0,101.0,3967062.0,"70,569",56215221.0,Africa,164.0,9883.0,14.0,2.0,,4.0,2023-03-07
102.0,Albania,334427,,3597.0,,329169.0,,1661.0,,116672.0,1255.0,1941032.0,"677,173",2866374.0,Europe,9.0,797.0,1.0,,,579.0,2023-03-07
103.0,Botswana,329758,31.0,2801.0,,326916.0,48.0,41.0,1.0,135082.0,1147.0,2026898.0,"830,300",2441162.0,Africa,7.0,872.0,1.0,130.0,,17.0,2023-03-07
104.0,Luxembourg,297757,,1133.0,,288991.0,,7633.0,,463528.0,1764.0,4412567.0,"6,869,188",642371.0,Europe,2.0,567.0,0.0,,,11883.0,2023-03-07
105.0,Montenegro,288682,52.0,2808.0,1.0,285214.0,84.0,660.0,6.0,459721.0,4472.0,2721739.0,"4,334,324",627950.0,Europe,2.0,224.0,0.0,830.0,2.0,1051.0,2023-03-07
106.0,Brunei ,279661,,225.0,,243601.0,,35835.0,,627844.0,505.0,717784.0,"1,611,437",445431.0,Asia,2.0,1980.0,1.0,,,80450.0,2023-03-07
107.0,Algeria,271490,13.0,6881.0,,182808.0,4.0,81801.0,,5987.0,152.0,230861.0,"5,091",45350148.0,Africa,167.0,6591.0,196.0,3.0,,1804.0,2023-03-07
108.0,Nigeria,266598,,3155.0,,259917.0,,3526.0,11.0,1230.0,15.0,5708974.0,"26,339",216746934.0,Africa,813.0,68700.0,38.0,,,16.0,2023-03-07
109.0,Zimbabwe,264127,,5668.0,,257839.0,,620.0,12.0,17228.0,370.0,2525756.0,"164,744",15331428.0,Africa,58.0,2705.0,6.0,,,40.0,2023-03-07
110.0,Uzbekistan,251071,,1637.0,,241486.0,,7948.0,23.0,7302.0,48.0,1377915.0,"40,077",34382084.0,Asia,137.0,21003.0,25.0,,,231.0,2023-03-07
111.0,Mozambique,233214,116.0,2242.0,,228805.0,,2167.0,11.0,7048.0,68.0,1371127.0,"41,437",33089461.0,Africa,142.0,14759.0,24.0,40.0,,65.0,2023-03-07
112.0,Martinique,229807,,1098.0,,,,,12.0,614314.0,2935.0,828928.0,"2,215,870",374087.0,North America,2.0,341.0,0.0,,,611101.0,2023-03-07
113.0,Laos,218020,,758.0,,,,,,29143.0,101.0,1233207.0,"164,845",7481023.0,Asia,34.0,9869.0,6.0,,,28018.0,2023-03-07
114.0,Afghanistan,209441,26.0,7896.0,,191262.0,19.0,10283.0,45.0,5139.0,194.0,1203414.0,"29,528",40754388.0,Asia,195.0,5161.0,34.0,6.0,,252.0,2023-03-07
115.0,Iceland,209137,44.0,229.0,,,,,2.0,605504.0,663.0,1996384.0,"5,780,036",345393.0,Europe,2.0,1508.0,0.0,1270.0,,385714.0,2023-03-07
116.0,Kyrgyzstan,206673,,2991.0,,196406.0,,7276.0,131.0,30717.0,445.0,1907195.0,"283,460",6728271.0,Asia,33.0,2250.0,4.0,,,1081.0,2023-03-07
117.0,Guadeloupe,201852,,1010.0,,,,,19.0,504890.0,2526.0,938039.0,"2,346,306",399794.0,North America,2.0,396.0,0.0,,,496736.0,2023-03-07
118.0,El Salvador,201785,,4230.0,,179410.0,,18145.0,8.0,30805.0,646.0,2610114.0,"398,467",6550389.0,North America,32.0,1549.0,3.0,,,2770.0,2023-03-07
119.0,Trinidad and Tobago,189918,622.0,4355.0,8.0,185101.0,548.0,462.0,8.0,135021.0,3096.0,900861.0,"640,460",1406585.0,North America,7.0,323.0,2.0,4420.0,6.0,328.0,2023-03-07
120.0,Maldives,185738,,311.0,,163687.0,,21740.0,25.0,343333.0,575.0,2213831.0,"4,092,223",540985.0,Asia,3.0,1740.0,0.0,,,40186.0,2023-03-07
121.0,Ghana,171229,20.0,1462.0,,169726.0,6.0,41.0,2.0,5286.0,45.0,2531089.0,"78,131",32395450.0,Africa,189.0,22158.0,13.0,6.0,,1.0,2023-03-07
122.0,Namibia,171156,,4090.0,,166776.0,,290.0,,64983.0,1553.0,1062663.0,"403,460",2633874.0,Africa,15.0,644.0,2.0,,,110.0,2023-03-07
123.0,Uganda,170504,,3630.0,,100431.0,,66443.0,3.0,3520.0,75.0,3012408.0,"62,198",48432863.0,Africa,284.0,13342.0,16.0,,,1372.0,2023-03-07
124.0,Jamaica,154196,,3502.0,,102393.0,,48301.0,,51655.0,1173.0,1183986.0,"396,633",2985094.0,North America,19.0,852.0,3.0,,,16181.0,2023-03-07
125.0,Cambodia,138719,,3056.0,,135660.0,2.0,3.0,,8080.0,178.0,3091420.0,"180,062",17168639.0,Asia,124.0,5618.0,6.0,,,2.0,2023-03-07
126.0,Rwanda,133180,,1468.0,,131634.0,,78.0,,9792.0,108.0,6021981.0,"442,778",13600464.0,Africa,102.0,9265.0,2.0,,,6.0,2023-03-07
127.0,Cameroon,124392,,1965.0,,122344.0,,83.0,13.0,4457.0,70.0,1751774.0,"62,762",27911548.0,Africa,224.0,14204.0,16.0,,,3.0,2023-03-07
128.0,Malta,117610,,828.0,,116117.0,,665.0,4.0,264868.0,1865.0,2119315.0,"4,772,877",444033.0,Europe,4.0,536.0,0.0,,,1498.0,2023-03-07
129.0,Barbados,106645,,575.0,,106057.0,,13.0,,370266.0,1996.0,794426.0,"2,758,203",288023.0,North America,3.0,501.0,0.0,,,45.0,2023-03-07
130.0,Angola,105277,,1933.0,,103317.0,,27.0,,3006.0,55.0,1499795.0,"42,818",35027343.0,Africa,333.0,18121.0,23.0,,,8.0,2023-03-07
131.0,Channel Islands,101449,67.0,227.0,,101091.0,62.0,131.0,,574902.0,1286.0,1252808.0,"7,099,551",176463.0,Europe,2.0,777.0,0.0,3800.0,,742.0,2023-03-07
132.0,French Guiana,98041,,420.0,,11254.0,,86367.0,6.0,312065.0,1337.0,651257.0,"2,072,951",314169.0,South America,3.0,748.0,0.0,,,274906.0,2023-03-07
133.0,DRC,95749,,1464.0,,84321.0,,9964.0,,1005.0,15.0,846704.0,"8,890",95240792.0,Africa,995.0,65055.0,112.0,,,105.0,2023-03-07
134.0,Senegal,88921,,1971.0,,86947.0,,3.0,,5037.0,112.0,1146543.0,"64,946",17653671.0,Africa,199.0,8957.0,15.0,,,2.0,2023-03-07
135.0,Malawi,88702,,2686.0,,85580.0,,436.0,67.0,4395.0,133.0,624784.0,"30,959",20180839.0,Africa,228.0,7513.0,32.0,,,22.0,2023-03-07
136.0,Ivory Coast,88255,9.0,834.0,,87397.0,12.0,24.0,,3181.0,30.0,1680848.0,"60,588",27742298.0,Africa,314.0,33264.0,17.0,3.0,,9.0,2023-03-07
137.0,Suriname,82467,,1404.0,,,,,,138175.0,2352.0,241357.0,"404,398",596831.0,South America,7.0,425.0,2.0,,,52464.0,2023-03-07
138.0,New Caledonia,79881,,314.0,,79558.0,,9.0,9.0,274585.0,1079.0,98964.0,"340,182",290915.0,Australia/Oceania,4.0,926.0,3.0,,,31.0,2023-03-07
139.0,French Polynesia,77957,,649.0,,,,,7.0,274338.0,2284.0,,,284164.0,Australia/Oceania,4.0,438.0,,,,154164.0,2023-03-07
140.0,Eswatini,74267,,1425.0,,72795.0,,47.0,,62682.0,1203.0,1048704.0,"885,119",1184817.0,Africa,16.0,831.0,1.0,,,40.0,2023-03-07
141.0,Guyana,73075,,1298.0,,71756.0,,21.0,,92029.0,1635.0,722237.0,"909,567",794045.0,South America,11.0,612.0,1.0,,,26.0,2023-03-07
142.0,Belize,70757,,688.0,,70056.0,,13.0,6.0,171661.0,1669.0,576016.0,"1,397,453",412190.0,North America,6.0,599.0,1.0,,,32.0,2023-03-07
143.0,Fiji,68897,,883.0,,66860.0,,1154.0,,75755.0,971.0,668967.0,"735,560",909466.0,Australia/Oceania,13.0,1030.0,1.0,,,1269.0,2023-03-07
144.0,Madagascar,67889,,1423.0,,66445.0,,21.0,,2327.0,49.0,526651.0,"18,050",29178077.0,Africa,430.0,20505.0,55.0,,,7.0,2023-03-07
145.0,Sudan,63809,,5013.0,,58468.0,,328.0,,1387.0,109.0,562941.0,"12,240",45992020.0,Africa,721.0,9175.0,82.0,,,7.0,2023-03-07
146.0,Mauritania,63668,,997.0,,62441.0,,230.0,,12988.0,203.0,1009957.0,"206,030",4901981.0,Africa,77.0,4917.0,5.0,,,47.0,2023-03-07
147.0,Cabo Verde,63244,,413.0,,62773.0,,58.0,23.0,111408.0,728.0,401622.0,"707,482",567678.0,Africa,9.0,1375.0,1.0,,,102.0,2023-03-07
148.0,Bhutan,62620,,21.0,,61564.0,,1035.0,,79473.0,27.0,2303734.0,"2,923,739",787941.0,Asia,13.0,37521.0,0.0,,,1314.0,2023-03-07
149.0,Syria,57467,,3164.0,,54303.0,,0.0,,2968.0,163.0,146269.0,"7,553",19364809.0,Asia,337.0,6120.0,132.0,,,,2023-03-07
150.0,Burundi,53631,,38.0,,53569.0,,24.0,,4248.0,3.0,345742.0,"27,386",12624840.0,Africa,235.0,332233.0,37.0,,,2.0,2023-03-07
151.0,Seychelles,50665,,172.0,,50440.0,,53.0,,509575.0,1730.0,,,99426.0,Africa,2.0,578.0,,,,533.0,2023-03-07
152.0,Gabon,48981,,306.0,,48674.0,,1.0,,21008.0,131.0,1621909.0,"695,641",2331533.0,Africa,48.0,7619.0,1.0,,,4.0,2023-03-07
153.0,Andorra,47875,,165.0,,47563.0,,147.0,14.0,618037.0,2130.0,249838.0,"3,225,256",77463.0,Europe,2.0,469.0,0.0,,,1898.0,2023-03-07
154.0,Papua New Guinea,46809,,670.0,,43982.0,,2157.0,7.0,5037.0,72.0,249149.0,"26,813",9292169.0,Australia/Oceania,199.0,13869.0,37.0,,,232.0,2023-03-07
155.0,Curaçao,45986,,295.0,,44720.0,,971.0,3.0,277812.0,1782.0,496693.0,"3,000,640",165529.0,North America,4.0,561.0,0.0,,,5866.0,2023-03-07
156.0,Aruba,44044,,236.0,,42438.0,,1370.0,2.0,409297.0,2193.0,177885.0,"1,653,068",107609.0,North America,2.0,456.0,1.0,,,12731.0,2023-03-07
157.0,Tanzania,42846,,846.0,,,,,7.0,677.0,13.0,,,63298550.0,Africa,1477.0,74821.0,,,,661.0,2023-03-07
158.0,Mayotte,42004,,188.0,,,,,,146734.0,657.0,176919.0,"618,038",286259.0,Africa,7.0,1523.0,2.0,,,135723.0,2023-03-07
159.0,Mauritius,41752,,1043.0,,40030.0,,679.0,,32754.0,818.0,358675.0,"281,374",1274727.0,Africa,31.0,1222.0,4.0,,,533.0,2023-03-07
160.0,Togo,39394,,290.0,,39081.0,,23.0,,4538.0,33.0,808655.0,"93,154",8680837.0,Africa,220.0,29934.0,11.0,,,3.0,2023-03-07
161.0,Guinea,38267,,467.0,,37757.0,,43.0,8.0,2760.0,34.0,660107.0,"47,607",13865691.0,Africa,362.0,29691.0,21.0,,,3.0,2023-03-07
162.0,Isle of Man,38008,,116.0,,,,,,443335.0,1353.0,150753.0,"1,758,422",85732.0,Europe,2.0,739.0,1.0,,,129450.0,2023-03-07
163.0,Bahamas,37491,,833.0,,36366.0,,292.0,1.0,93607.0,2080.0,257839.0,"643,767",400516.0,North America,11.0,481.0,2.0,,,729.0,2023-03-07
164.0,Lesotho,34790,,723.0,,25980.0,,8087.0,,15990.0,332.0,431221.0,"198,199",2175699.0,Africa,63.0,3009.0,5.0,,,3717.0,2023-03-07
165.0,Faeroe Islands,34658,,28.0,,,,,5.0,703959.0,569.0,778000.0,"15,802,409",49233.0,Europe,1.0,1758.0,0.0,,,547133.0,2023-03-07
166.0,Haiti,34202,,860.0,,33052.0,,290.0,,2928.0,74.0,132422.0,"11,337",11680283.0,North America,342.0,13582.0,88.0,,,25.0,2023-03-07
167.0,Mali,33059,3.0,743.0,,32180.0,,136.0,,1540.0,35.0,796928.0,"37,112",21473764.0,Africa,650.0,28901.0,27.0,1.0,,6.0,2023-03-07
168.0,Cayman Islands,31472,,37.0,,8553.0,,22882.0,1.0,467797.0,550.0,222773.0,"3,311,280",67277.0,North America,2.0,1818.0,0.0,,,340116.0,2023-03-07
169.0,Saint Lucia,30004,,409.0,,29095.0,,500.0,,162085.0,2209.0,210983.0,"1,139,752",185113.0,North America,6.0,453.0,1.0,,,2701.0,2023-03-07
170.0,Benin,27999,9.0,163.0,,27830.0,5.0,6.0,,2190.0,13.0,604310.0,"47,268",12784726.0,Africa,457.0,78434.0,21.0,7.0,,5.0,2023-03-07
171.0,Somalia,27324,,1361.0,,13182.0,,12781.0,,1622.0,81.0,400466.0,"23,778",16841795.0,Africa,616.0,12375.0,42.0,,,759.0,2023-03-07
172.0,Congo,25375,,386.0,,24006.0,,983.0,,4377.0,67.0,347815.0,"59,991",5797805.0,Africa,228.0,15020.0,17.0,,,170.0,2023-03-07
173.0,Solomon Islands,24575,,153.0,,,,,1.0,34077.0,212.0,,,721159.0,Australia/Oceania,29.0,4713.0,,,,11183.0,2023-03-07
174.0,Micronesia,23948,,61.0,,,,,1.0,203832.0,519.0,54967.0,"467,848",117489.0,Australia/Oceania,5.0,1926.0,2.0,,,140183.0,2023-03-07
175.0,San Marino,23616,33.0,122.0,,23471.0,195.0,23.0,4.0,692856.0,3579.0,157634.0,"4,624,732",34085.0,Europe,1.0,279.0,0.0,9680.0,,675.0,2023-03-07
176.0,Timor-Leste,23418,,138.0,,23102.0,,178.0,,17101.0,101.0,278529.0,"203,391",1369429.0,Asia,58.0,9923.0,5.0,,,130.0,2023-03-07
177.0,Burkina Faso,22056,,396.0,,21596.0,,64.0,,998.0,18.0,248995.0,"11,265",22102838.0,Africa,1002.0,55815.0,89.0,,,3.0,2023-03-07
178.0,Liechtenstein,21430,2.0,89.0,,21316.0,6.0,25.0,4.0,558262.0,2318.0,112457.0,"2,929,559",38387.0,Europe,2.0,431.0,0.0,520.0,,651.0,2023-03-07
179.0,Gibraltar,20433,,111.0,,16579.0,,3743.0,,606249.0,3293.0,534283.0,"15,852,213",33704.0,Europe,2.0,304.0,0.0,,,111055.0,2023-03-07
180.0,Grenada,19680,,238.0,,19358.0,,84.0,4.0,173430.0,2097.0,182981.0,"1,612,523",113475.0,North America,6.0,477.0,1.0,,,740.0,2023-03-07
181.0,Bermuda,18814,,160.0,,18638.0,,16.0,,303750.0,2583.0,1027859.0,"16,594,698",61939.0,North America,3.0,387.0,0.0,,,258.0,2023-03-07
182.0,Nicaragua,18491,,225.0,,4225.0,,14041.0,,2728.0,33.0,,,6779100.0,North America,367.0,30129.0,,,,2071.0,2023-03-07
183.0,South Sudan,18368,,138.0,,18115.0,,115.0,1.0,1581.0,12.0,410280.0,"35,313",11618511.0,Africa,633.0,84192.0,28.0,,,10.0,2023-03-07
184.0,Tajikistan,17786,,125.0,,17264.0,,397.0,,1786.0,13.0,,,9957464.0,Asia,560.0,79660.0,,,,40.0,2023-03-07
185.0,Equatorial Guinea,17229,,183.0,,16907.0,,139.0,5.0,11512.0,122.0,365697.0,"244,342",1496662.0,Africa,87.0,8178.0,4.0,,,93.0,2023-03-07
186.0,Tonga,16807,,13.0,,15638.0,,1156.0,,155983.0,121.0,535009.0,"4,965,327",107749.0,Australia/Oceania,6.0,8288.0,0.0,,,10729.0,2023-03-07
187.0,Samoa,16607,,29.0,,1605.0,,14973.0,,82116.0,143.0,187397.0,"926,612",202239.0,Australia/Oceania,12.0,6974.0,1.0,,,74036.0,2023-03-07
188.0,Monaco,16115,,67.0,,15992.0,,56.0,4.0,405073.0,1684.0,78646.0,"1,976,875",39783.0,Europe,2.0,594.0,1.0,,,1408.0,2023-03-07
189.0,Dominica,15760,,74.0,,15673.0,,13.0,,217848.0,1023.0,229344.0,"3,170,187",72344.0,North America,5.0,978.0,0.0,,,180.0,2023-03-07
190.0,Djibouti,15690,,189.0,,15427.0,,74.0,,15441.0,186.0,305941.0,"301,094",1016097.0,Africa,65.0,5376.0,3.0,,,73.0,2023-03-07
191.0,Marshall Islands,15618,,17.0,,15528.0,,73.0,,260053.0,283.0,,,60057.0,Australia/Oceania,4.0,3533.0,,,,1216.0,2023-03-07
192.0,CAR,15368,,113.0,,15200.0,,55.0,2.0,3063.0,23.0,81294.0,"16,205",5016678.0,Africa,326.0,44395.0,62.0,,,11.0,2023-03-07
193.0,Gambia,12598,12.0,372.0,,12189.0,,37.0,,4924.0,145.0,155686.0,"60,851",2558482.0,Africa,203.0,6878.0,16.0,50.0,,14.0,2023-03-07
194.0,Saint Martin,12257,,63.0,,1399.0,,10795.0,7.0,308507.0,1586.0,112382.0,"2,828,643",39730.0,North America,3.0,631.0,0.0,,,271709.0,2023-03-07
195.0,Vanuatu,12014,,14.0,,11976.0,,24.0,,37330.0,44.0,24976.0,"77,606",321832.0,Australia/Oceania,27.0,22988.0,13.0,,,75.0,2023-03-07
196.0,Greenland,11971,,21.0,,2761.0,,9189.0,4.0,210117.0,369.0,164926.0,"2,894,810",56973.0,North America,5.0,2713.0,0.0,,,161287.0,2023-03-07
197.0,Yemen,11945,,2159.0,,9124.0,,662.0,23.0,383.0,69.0,329592.0,"10,579",31154867.0,Asia,2608.0,14430.0,95.0,,,21.0,2023-03-07
198.0,Caribbean Netherlands,11676,,38.0,,10476.0,,1162.0,,438173.0,1426.0,30126.0,"1,130,559",26647.0,North America,2.0,701.0,1.0,,,43607.0,2023-03-07
199.0,Sint Maarten,11020,,91.0,,10905.0,,24.0,,250648.0,2070.0,62056.0,"1,411,454",43966.0,North America,4.0,483.0,1.0,,,546.0,2023-03-07
200.0,Eritrea,10189,,103.0,,10086.0,,0.0,,2782.0,28.0,23693.0,"6,470",3662244.0,Africa,359.0,35556.0,155.0,,,,2023-03-07
201.0,Niger,9931,,312.0,,8890.0,,729.0,1.0,381.0,12.0,254538.0,"9,759",26083660.0,Africa,2626.0,83601.0,102.0,,,28.0,2023-03-07
202.0,St. Vincent Grenadines,9589,,123.0,,9466.0,,0.0,,85961.0,1103.0,113703.0,"1,019,292",111551.0,North America,12.0,907.0,1.0,,,,2023-03-07
203.0,Antigua and Barbuda,9106,,146.0,,8954.0,,6.0,1.0,91509.0,1467.0,18901.0,"189,943",99509.0,North America,11.0,682.0,5.0,,,60.0,2023-03-07
204.0,Comoros,9001,,161.0,,8838.0,,2.0,,9919.0,177.0,,,907419.0,Africa,101.0,5636.0,,,,2.0,2023-03-07
205.0,Guinea-Bissau,8960,,176.0,,8660.0,,124.0,6.0,4342.0,85.0,145231.0,"70,385",2063367.0,Africa,230.0,11724.0,14.0,,,60.0,2023-03-07
206.0,Liberia,8090,,295.0,,7783.0,,12.0,2.0,1525.0,56.0,139824.0,"26,356",5305117.0,Africa,656.0,17983.0,38.0,,,2.0,2023-03-07
207.0,Sierra Leone,7760,,126.0,,,,,,934.0,15.0,259958.0,"31,296",8306436.0,Africa,1070.0,65924.0,32.0,,,330.0,2023-03-07
208.0,Chad,7679,1.0,194.0,,4874.0,,2611.0,,441.0,11.0,191341.0,"10,988",17413580.0,Africa,2268.0,89761.0,91.0,6.0,,150.0,2023-03-07
209.0,British Virgin Islands,7305,,64.0,,,,,,238757.0,2092.0,107339.0,"3,508,269",30596.0,North America,4.0,478.0,0.0,,,392.0,2023-03-07
210.0,Cook Islands,7031,1.0,2.0,,7027.0,,2.0,,400148.0,114.0,19690.0,"1,120,596",17571.0,Australia/Oceania,2.0,8786.0,1.0,570.0,,114.0,2023-03-07
211.0,Saint Kitts and Nevis,6597,,47.0,,6548.0,,2.0,,122459.0,872.0,126932.0,"2,356,221",53871.0,North America,8.0,1146.0,0.0,,,37.0,2023-03-07
212.0,Turks and Caicos,6557,6.0,38.0,,6499.0,8.0,20.0,4.0,164993.0,956.0,612335.0,"15,408,143",39741.0,North America,6.0,1046.0,0.0,1510.0,,503.0,2023-03-07
213.0,Sao Tome and Principe,6281,,77.0,,6204.0,,0.0,,27587.0,338.0,29036.0,"127,530",227679.0,Africa,36.0,2957.0,8.0,,,,2023-03-07
214.0,Palau,5991,,9.0,,5976.0,,6.0,,328580.0,494.0,69136.0,"3,791,806",18233.0,Australia/Oceania,3.0,2026.0,0.0,,,329.0,2023-03-07
215.0,St. Barth,5439,,6.0,,,,,,546908.0,603.0,78646.0,"7,908,095",9945.0,North America,2.0,1658.0,0.0,,,499849.0,2023-03-07
216.0,Nauru,5247,,1.0,,5075.0,,171.0,,481244.0,92.0,20509.0,"1,881,042",10903.0,Australia/Oceania,2.0,10903.0,1.0,,,15684.0,2023-03-07
217.0,Kiribati,5014,,18.0,,2703.0,,2293.0,3.0,40626.0,146.0,,,123419.0,Australia/Oceania,25.0,6857.0,,,,18579.0,2023-03-07
218.0,Anguilla,3904,,12.0,,3879.0,,13.0,4.0,256336.0,788.0,51382.0,"3,373,736",15230.0,North America,4.0,1269.0,0.0,,,854.0,2023-03-07
219.0,Macao,3514,,121.0,,3391.0,,2.0,,5264.0,181.0,7850.0,"11,760",667490.0,Asia,190.0,5516.0,85.0,,,3.0,2023-03-07
220.0,Saint Pierre Miquelon,3452,,2.0,,2449.0,,1001.0,1.0,599410.0,347.0,25400.0,"4,410,488",5759.0,North America,2.0,2880.0,0.0,,,173815.0,2023-03-07
221.0,Wallis and Futuna,3427,,7.0,,438.0,,2982.0,,312056.0,637.0,20508.0,"1,867,419",10982.0,Australia/Oceania,3.0,1569.0,1.0,,,271535.0,2023-03-07
222.0,Tuvalu,2805,,,,,,2805.0,,232471.0,,,,12066.0,Australia/Oceania,4.0,,,,,232471.0,2023-03-07
223.0,Saint Helena,2166,,,,2.0,,2164.0,,354211.0,,,,6115.0,Africa,3.0,,,,,353884.0,2023-03-07
224.0,Falkland Islands,1930,,,,1930.0,,0.0,,545352.0,,8632.0,"2,439,107",3539.0,South America,2.0,,0.0,,,,2023-03-07
225.0,Montserrat,1403,,8.0,,1376.0,,19.0,,282578.0,1611.0,17762.0,"3,577,442",4965.0,North America,4.0,621.0,0.0,,,3827.0,2023-03-07
226.0,Niue,791,,,,790.0,,1.0,,487670.0,,,,1622.0,Australia/Oceania,2.0,,,,,617.0,2023-03-07
227.0,Diamond Princess,712,,13.0,,699.0,,0.0,,,,,,,,,,,,,,2023-03-07
228.0,Vatican City,29,,,,29.0,,0.0,,36295.0,,,,799.0,Europe,28.0,,,,,,2023-03-07
229.0,Western Sahara,10,,1.0,,9.0,,0.0,,16.0,2.0,,,626161.0,Africa,62616.0,626161.0,,,,,2023-03-07
230.0,MS Zaandam,9,,2.0,,7.0,,0.0,,,,,,,,,,,,,,2023-03-07
231.0,Tokelau,5,,,,,,5.0,,3628.0,,,,1378.0,Australia/Oceania,276.0,,,,,3628.0,2023-03-07
,Total:,214564883,38021.0,1537716.0,106.0,199199896.0,33677.0,13827271.0,15525.0,,,,,,Asia,,,,,,,2023-03-07
,Total:,124857560,19633.0,1614085.0,191.0,120150518.0,86931.0,3092957.0,7731.0,,,,,,North America,,,,,,,2023-03-07
,Total:,246666196,39550.0,2020234.0,221.0,242227701.0,52378.0,2418261.0,6487.0,,,,,,Europe,,,,,,,2023-03-07
,Total:,68053347,2426.0,1350981.0,23.0,66308960.0,4699.0,393406.0,10186.0,,,,,,South America,,,,,,,2023-03-07
,Total:,14027249,1.0,26221.0,,13861322.0,,139706.0,55.0,,,,,,Australia/Oceania,,,,,,,2023-03-07
,Total:,12798177,603.0,258603.0,10.0,12076799.0,106.0,462775.0,548.0,,,,,,Africa,,,,,,,2023-03-07
,Total:,721,,15.0,,706.0,,0.0,0.0,,,,,,,,,,,,,2023-03-07
,Total:,680968133,100234.0,6807855.0,551.0,653825902.0,177791.0,20334376.0,40532.0,873619.0,8734.0,,,,All,,,,,,,2023-03-07
,"
Asia
",214606117,41234.0,1537894.0,178.0,199229181.0,29285.0,13839042.0,15548.0,,,,,,Asia,,,,,,,2023-03-08
,"
North America
",124891150,21644.0,1614399.0,168.0,120229934.0,78409.0,3046817.0,7646.0,,,,,,North America,,,,,,,2023-03-08
